,Emiten,Sektor,Peningkatan,PB,ROA,ROE,EPS,PER,DER,DAR,Cash Flow,Percentage Increase (%)
0,DVLA,Healthcare,2019,6.397006531446408,1.5201139773995465,1.2495648683762681,10.726256983240205,4.7442445930904,-0.5587529218571916,-0.2930358214219382,-1232.4496288441144,15.979381443298962
1,DVLA,Healthcare,2020,5.886363826515321,-32.431387707769616,-28.02197802197803,-26.99293642785065,47.322122398832846,22.425395432477984,14.925554375833428,-79.50182601367169,8.520179372197305
2,DVLA,Healthcare,2021,9.103067984646955,-13.796861950194,-12.7452979254804,-9.467864547339317,25.520471894517698,2.902097396873927,1.6619562799205596,695.6601187756967,10.0
3,KLBF,Healthcare,2018,-18.289051320725505,-6.140495867768578,-6.894664842681252,2.34375,-12.118885225168256,-4.82417317132051,-4.053232863393276,68.17551408196917,-10.059171597633139
4,KLBF,Healthcare,2019,-2.3558146864166503,-8.593768810343576,-6.12237588706914,1.9083969465648778,4.5830869308101825,14.928731520431043,11.90315373824491,-45.36623376623376,6.578947368421055
5,KLBF,Healthcare,2020,-16.510477894343225,-2.3236839874544444,-0.7309075015274829,9.176029962546806,-16.32043707515406,9.984736913436024,8.220027492230457,292.2221165731672,-8.359133126934978
6,KLBF,Healthcare,2021,-6.269298212175499,2.371177712042538,3.573954135751876,16.466552315608936,-6.306472156987624,-8.80280767921218,-9.861856102604051,-28.484848484848484,9.491525423728817
7,MERK,Healthcare,2018,-39.56553462078195,-14.67584606677984,50.721520694086365,-3.3137194177763973,-47.677959076007085,281.94087119173145,116.2185037470243,123.08517156862746,-49.411764705882355
8,MERK,Healthcare,2019,-42.51782230586518,192.76380353027406,82.67168732641545,-44.07431133888533,18.512746743386856,-64.03147448232173,-42.35405337273378,-264.91107601455747,-33.720930232558146
9,MERK,Healthcare,2020,11.58068835338328,-10.976121765729047,-10.926380662279826,-8.36197021764032,25.589473684210546,0.16396589145099938,0.10803164036367718,-116.97618254497002,13.103448275862064
10,MERK,Healthcare,2021,0.21591206490447235,65.31946203599932,64.01258204243317,83.62500000000003,-38.73383253914228,-3.3733258549091545,-2.6033881726136485,211.11111111111114,11.818181818181813
11,MIKA,Healthcare,2018,-21.83027400242638,-16.48343670739621,-17.950336390782994,960.0,-91.7908891900344,-14.696027062501997,-13.170946210377778,-34.15118470651589,-12.983425414364646
12,MIKA,Healthcare,2019,55.549899903368726,8.552201138382458,12.636981732231447,20.51886792452831,40.66163451682044,15.953964761714289,11.748893765010166,120.65934065934067,69.52380952380952
13,MIKA,Healthcare,2020,-11.318424530367082,0.9774791980014186,0.7472292417918425,15.459882583170256,-11.443534564844796,-4.596179049622222,-4.378141037446909,67.8518484202724,-0.3649635036496335
14,MIKA,Healthcare,2021,-23.098834380584748,35.69960401854135,36.43247299368164,46.4406779661017,-43.46933930267264,2.161870749984601,1.6130918275470947,106.99648105982197,-19.57295373665481
15,PYFA,Healthcare,2018,-5.474773010160263,1.0904842016174143,8.478604631361748,18.045112781954884,-12.509136472799412,22.97637567395583,14.600859814582464,-188.76914350538854,3.278688524590166
16,PYFA,Healthcare,2019,-0.10957000454314425,8.37160098264738,5.392732325491707,10.828025477707001,-5.473453749315809,-7.547070496579067,-4.9339383774742345,-191.629392971246,4.761904761904759
17,PYFA,Healthcare,2020,289.62240394300784,97.49803413421247,87.23086522106561,137.35632183908044,107.46202949592777,-15.026274081133181,-10.366574430873314,-145.88563458856345,373.3009708737864
18,PYFA,Healthcare,2021,-1.7909742362166128,-92.96971476633428,-76.6088965070906,-75.30266343825666,321.5133232780292,749.8722515145425,155.4323417078675,2622.644376899696,3.5714285714285694
19,SAME,Healthcare,2018,-23.357340720221615,-44.734948428879825,-36.06234723038676,-24.050632911392412,29.356725146198812,39.541358414998,20.61375472910838,3669.325657894737,-1.7543859649122737
20,SAME,Healthcare,2019,-38.78865979381443,-320.39307735426013,-364.31487734557055,-310.0,-121.25850340136054,42.86591167173066,19.125560538116588,-60.519253845314715,-55.357142857142854
21,SAME,Healthcare,2020,-37.915354620066296,22.351417939731505,17.048832997448642,45.23809523809524,-40.72672339267419,-16.75875912408759,-12.987736900780376,-39.517020335985855,-9.57208200663078
22,SAME,Healthcare,2021,-22.130252048285413,-144.60125665092625,-126.34331643483976,-155.7377049180328,-408.441746223911,-87.45088931405895,-78.75339242767814,-204.79671082686156,67.33385167866115
23,SIDO,Healthcare,2018,53.79134099138162,17.660856630687675,24.36305732484078,24.157303370786522,24.139656890697054,65.82548698204553,56.88878409079754,102.82872030858766,54.12845040923622
24,SIDO,Healthcare,2019,43.854606900233335,15.118867299325501,15.305843660051949,21.719457013574655,24.7012650021411,1.2721817077903523,1.1079618957019193,16.702255438409168,51.78570264966493
25,SIDO,Healthcare,2020,20.11915072346231,6.029190510117587,9.89477006314074,15.613382899628263,9.221365118462103,28.339456326324466,23.825079728274318,34.458802675967746,25.78125135134252
26,SIDO,Healthcare,2021,-0.09108406087840137,27.60881907152863,25.181677267862668,35.69131832797427,-20.2058632507823,-11.63758702157358,-9.924332245846173,14.817886075141942,9.635652009910103
27,SILO,Healthcare,2018,-55.42307287934855,-82.91050850576323,-82.70813294859464,-85.88235294117646,165.57876414273284,7.812499999999972,6.550715214564377,-76.67916666666667,-62.5065274151436
28,SILO,Healthcare,2019,103.93552857362081,-2180.232158884385,-2317.127288542616,-2266.666666666667,-108.93507606599529,34.28365783438247,25.992397857918576,-122.36587782415904,93.5933147632312
29,SILO,Healthcare,2020,-21.378727161707445,-131.4821979493115,-134.17368755860375,-134.23076923076923,-331.18583784657665,37.25215723873444,26.442297915607526,606.3543936092956,-20.289855072463766
30,SILO,Healthcare,2021,43.28796294030289,426.0478316893274,437.0824991872422,485.3932584269663,-73.36677717675798,6.754980541738618,4.561638334894937,44.9647869223256,51.76991150442478
31,SRAJ,Healthcare,2018,1.8957681979123464,-25.412388855313765,-16.69698864003793,-14.130434782608674,22.230358824144787,48.569950248104504,33.02613550195247,-41.47525541627418,4.95867768595042
32,SRAJ,Healthcare,2019,9.296009908873756,-30.132613910004252,-18.024864643362633,-20.253164556962034,32.3084614423197,53.413615947393026,30.754384121806453,27.86513144319261,5.511811023622045
33,SRAJ,Healthcare,2020,-23.015603799185868,-86.41354094988979,-80.6706564216806,-84.12698412698413,379.5522388059702,98.0751879699248,39.22565033272841,45.31840041312978,-14.285714285714292
